quant_level,id,category,language,score,detail,valid_json,output,expected,ttft_s,total_time_s,decode_tokens_per_s
Q5_K_M,summarization-it-008,summarization,it,0.4483,token_f1=0.45,,"Una giovane investigatrice scopre una cospirazione nella polizia di Londra degli anni '20, dove dovrà decidere se denunciare colleghi corrotti o proteggere la propria carriera, con un prezzo personale a caro costo.","Un'investigatrice nella Londra degli anni '20 scopre la corruzione della polizia indagando su un piccolo furto, rischiando la carriera per testimoniare contro i colleghi corrotti.",1.3673,3.5251,28.73
Q5_K_M,reasoning-en-001,reasoning,en,0.0,numeric_mismatch,,"To find the distance traveled in 1 hour, we first determine the train's speed. The speed is calculated by dividing the distance by the time taken. 

Speed = Distance / Time
Speed = 60 km / 1.5 hours

Now, to find the distance traveled in 1 hour, we multiply the speed by 1 hour.

Distance in 1 hour = Speed * 1 hour
Distance in 1 hour = (60 km / 1.5 hours) * 1 hour

Simplifying this, we get:

Distance in 1 hour = 60 km / 1.5
Distance in 1 hour = 40 km

Therefore, the train travels 40 kilometers in 1 hour.",40,0.8996,6.6388,27.18
Q5_K_M,reasoning-en-002,reasoning,en,1.0,numeric_match,,"Sara starts with 3 boxes * 8 apples/box = 24 apples.
After giving away 5 apples, she has 24 apples - 5 apples = 19 apples left.",19,0.4069,1.9708,28.13
Q5_K_M,reasoning-en-003,reasoning,en,1.0,numeric_match,,"To find the sale price of the shirt, we first calculate the discount amount and then subtract it from the original price.

1. Calculate the discount amount:
   Discount = Original Price × Discount Percentage
   Discount = $40 × 25%
   Discount = $40 × 0.25
   Discount = $10

2. Subtract the discount from the original price to find the sale price:
   Sale Price = Original Price - Discount
   Sale Price = $40 - $10
   Sale Price = $30

Therefore, the sale price of the shirt is $30.",$30,0.3592,5.1166,27.12
Q5_K_M,reasoning-en-004,reasoning,en,0.0,day_mismatch_or_missing,,Friday,Saturday,0.3172,0.3535,55.04
Q5_K_M,reasoning-en-005,reasoning,en,1.0,numeric_match,,"Area = length × width
Area = 8 meters × 5 meters
Area = 40 square meters",40 square meters,0.3232,1.2272,26.55
Q5_K_M,reasoning-en-006,reasoning,en,1.0,numeric_match,,Tom is 14 years old.,14,0.4375,0.7517,28.64
Q5_K_M,reasoning-en-007,reasoning,en,0.0,numeric_mismatch,,"To find out how many cups of flour are needed for 30 cookies, we can set up a proportion based on the given ratio of flour to cookies.

Given: 2 cups of flour for 12 cookies

We want to find: 2 cups of flour for 30 cookies

The proportion can be written as:

\[
\frac{2 \text{ cups}}{12 \text{ cookies}} = \frac{x \text{ cups}}{30 \text{ cookies}}
\]

Solving for \(x\):

\[
x = \frac{2 \text{ cups} \times 30 \text{ cookies}}{12 \text{ cookies}}
\]

\[
x = \frac{60}{12}
\]

\[
x = 5
\]

Therefore, 5 cups of flour are needed for 30 cookies.",5,0.4561,8.1115,24.3
Q5_K_M,reasoning-en-008,reasoning,en,1.0,numeric_match,,"To solve this, first determine the total amount of work done by 3 workers in 6 days. Since 3 workers can complete the wall in 6 days, the total work is equivalent to 3 workers * 6 days = 18 worker-days.

Now, if we have 6 workers, we can divide the total work by the number of workers to find out how many days it would take. So, 18 worker-days / 6 workers = 3 days.

Therefore, it would take 6 workers 3 days to build the wall.",3,0.5498,5.3622,24.31
Q5_K_M,reasoning-en-009,reasoning,en,0.0,numeric_mismatch,,200 km,1000 km,0.58,0.7369,31.87
Q5_K_M,reasoning-it-001,reasoning,it,1.0,numeric_match,,40 chilometri,40,0.6344,0.8698,29.73
Q5_K_M,reasoning-it-002,reasoning,it,1.0,numeric_match,,"Sara ha 3 scatole con 8 mele ciascuna, quindi ha in totale 3 * 8 = 24 mele.
Regala 5 mele, quindi le restano 24 - 5 = 19 mele.",19,0.5423,2.9256,25.18
Q5_K_M,reasoning-it-003,reasoning,it,1.0,numeric_match,,Il prezzo scontato è 30 euro.,30 euro,0.4885,0.9702,26.99
Q5_K_M,reasoning-it-004,reasoning,it,0.0,day_mismatch_or_missing,,Lunedì,sabato,0.4057,0.5233,34.02
Q5_K_M,reasoning-it-005,reasoning,it,0.0,numeric_mismatch,,20 metri quadrati,40 metri quadrati,0.4875,0.7233,29.68
Q5_K_M,reasoning-it-006,reasoning,it,1.0,numeric_match,,14,14,0.5011,0.58,38.01
Q5_K_M,reasoning-it-007,reasoning,it,0.0,numeric_mismatch,,4,5,0.5315,0.5701,51.71
Q5_K_M,reasoning-it-008,reasoning,it,0.0,numeric_mismatch,,4,3,0.6441,0.6835,50.72
Q5_K_M,reasoning-it-009,reasoning,it,0.0,numeric_mismatch,,"Il serbatoio contiene 50 litri, quindi il consumo è di 5 litri per 100 km. Quindi, per 50 litri, il consumo sarà:

5 litri / 100 km * 50 litri = 2,5 litri

Quindi, con 50 litri, la macchina può percorrere:

50 litri / 2,5 litri/km = 20 km

La macchina può percorrere 20 km con il pieno.",1000 km,0.6728,5.5802,24.25
Q5_K_M,instruction_following-en-001,instruction_following,en,1.0,correct,,YES,YES,0.8308,0.8705,50.41
Q5_K_M,instruction_following-en-002,instruction_following,en,1.0,correct,,cold,Cold,0.3224,0.362,50.5
Q5_K_M,instruction_following-en-003,instruction_following,en,1.0,correct,,"apple, banana, orange","apple, banana, orange",0.2514,0.4478,30.55
Q5_K_M,instruction_following-en-004,instruction_following,en,1.0,correct,,366,366,0.3767,0.4942,34.04
Q5_K_M,instruction_following-en-005,instruction_following,en,1.0,correct,,Capital: Tokyo,Capital: Tokyo,0.3277,0.4442,34.36
Q5_K_M,instruction_following-en-006,instruction_following,en,1.0,correct,,JUPITER,JUPITER,0.2788,0.3962,34.06
Q5_K_M,instruction_following-en-007,instruction_following,en,1.0,correct,,❤️,❤️,0.3164,0.3947,38.33
Q5_K_M,instruction_following-en-008,instruction_following,en,1.0,correct,,true,true,0.4284,0.4658,53.34
Q5_K_M,instruction_following-en-009,instruction_following,en,1.0,correct,,"red, blue","red, blue",0.3068,0.4167,36.41
Q5_K_M,instruction_following-it-001,instruction_following,it,0.0,format_ok_content_wrong,,NO,SÌ,0.4663,0.5041,52.82
Q5_K_M,instruction_following-it-002,instruction_following,it,0.0,format_ok_content_wrong,,Frigore,Freddo,0.2615,0.3773,34.55
Q5_K_M,instruction_following-it-003,instruction_following,it,0.0,format_ok_content_wrong,,"Mango, banana, kiwi","mela, banana, arancia",0.3624,0.6293,29.97
Q5_K_M,instruction_following-it-004,instruction_following,it,1.0,correct,,366,366,0.3963,0.5095,35.33
Q5_K_M,instruction_following-it-005,instruction_following,it,1.0,correct,,Capitale: Tokyo,Capitale: Tokyo,0.4112,0.6011,31.59
Q5_K_M,instruction_following-it-006,instruction_following,it,0.0,content_and_format_wrong,,IL PIANETA MIGLIORE DEL SISTEMA SOLARE È JUPITERO.,GIOVE,0.3532,1.1646,27.11
Q5_K_M,instruction_following-it-007,instruction_following,it,1.0,correct,,❤️,❤️,0.358,0.4349,38.98
Q5_K_M,instruction_following-it-008,instruction_following,it,0.0,format_ok_content_wrong,,falso,vero,0.5485,0.6249,39.24
Q5_K_M,instruction_following-it-009,instruction_following,it,1.0,correct,,"rosso, blu","rosso, blu",0.4238,0.577,32.64
Q4_K_M,classification-en-001,classification,en,1.0,exact_match,,positive,positive,0.4994,0.5155,124.31
Q4_K_M,classification-en-002,classification,en,1.0,exact_match,,negative,negative,0.2112,0.2271,125.31
Q4_K_M,classification-en-003,classification,en,1.0,exact_match,,neutral,neutral,0.1614,0.1773,125.53
Q4_K_M,classification-en-004,classification,en,1.0,exact_match,,technology,technology,0.249,0.2651,124.18
Q4_K_M,classification-en-005,classification,en,1.0,exact_match,,sports,sports,0.2603,0.2762,125.07
Q4_K_M,classification-en-006,classification,en,1.0,exact_match,,business,business,0.2376,0.2536,125.04
Q4_K_M,classification-en-007,classification,en,1.0,exact_match,,health,health,0.2585,0.2746,124.52
Q4_K_M,classification-en-008,classification,en,1.0,exact_match,,negative,negative,0.2276,0.2435,125.38
Q4_K_M,classification-it-001,classification,it,1.0,exact_match,,positive,positive,0.385,0.4011,124.39
Q4_K_M,classification-it-002,classification,it,1.0,exact_match,,negative,negative,0.2709,0.2869,125.32
Q4_K_M,classification-it-003,classification,it,1.0,exact_match,,neutral,neutral,0.2313,0.2473,125.43
Q4_K_M,classification-it-004,classification,it,1.0,exact_match,,technology,technology,0.3314,0.3474,124.56
Q4_K_M,classification-it-005,classification,it,1.0,exact_match,,sports,sports,0.2828,0.2987,125.13
Q4_K_M,classification-it-006,classification,it,1.0,exact_match,,business,business,0.292,0.3081,124.14
Q4_K_M,classification-it-007,classification,it,1.0,exact_match,,health,health,0.3143,0.3304,124.21
Q4_K_M,classification-it-008,classification,it,1.0,exact_match,,negative,negative,0.2548,0.271,123.49
Q4_K_M,information_extraction-en-001,information_extraction,en,0.75,values_missing:date,True,"{
  ""invoice_number"": ""4521"",
  ""issued_to"": ""Maria Garcia"",
  ""date"": ""July 14, 2025"",
  ""total_amount"": ""$1,230.50""
}","{""invoice_number"": ""4521"", ""customer"": ""Maria Garcia"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.5583,1.4235,62.41
Q4_K_M,information_extraction-en-002,information_extraction,en,0.3333,"values_missing:name,phone",True,"{
  ""contact_method"": ""Email"",
  ""email"": ""john.doe@example.com""
}","{""name"": ""John Doe"", ""email"": ""john.doe@example.com"", ""phone"": ""(555) 123-4567""}",0.254,0.7694,42.69
Q4_K_M,information_extraction-en-003,information_extraction,en,1.0,all_values_found,True,"{
  ""flight"": ""AA245"",
  ""departure_gate"": ""12"",
  ""departure_time"": ""14:30"",
  ""arrival_city"": ""Chicago"",
  ""arrival_time"": ""17:05""
}","{""flight_number"": ""AA245"", ""gate"": ""12"", ""departure_time"": ""14:30"", ""destination"": ""Chicago"", ""arrival_time"": ""17:05""}",0.4007,2.1177,31.45
Q4_K_M,information_extraction-en-004,information_extraction,en,0.75,values_missing:hours,True,"{
  ""date"": ""Monday and Wednesday"",
  ""time"": ""9am to 1pm"",
  ""location"": ""Riverside Clinic"",
  ""doctor"": ""Dr. Emily Carter""
}","{""doctor"": ""Dr. Emily Carter"", ""location"": ""Riverside Clinic"", ""days"": [""Monday"", ""Wednesday""], ""hours"": ""9am-1pm""}",0.417,1.6938,34.46
Q4_K_M,information_extraction-en-005,information_extraction,en,0.6667,values_missing:end_date,True,"{
  ""date"": ""2025-09-03"",
  ""location"": ""Berlin"",
  ""duration"": ""3 days""
}","{""event_location"": ""Berlin"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.3496,1.2521,37.68
Q4_K_M,information_extraction-en-006,information_extraction,en,1.0,all_values_found,True,"{
  ""order_number"": ""78910"",
  ""shipping_method"": ""FedEx"",
  ""estimated_delivery_days"": ""3-5 business days""
}","{""order_number"": ""78910"", ""carrier"": ""FedEx"", ""eta_days"": ""3-5""}",0.301,1.2808,37.76
Q4_K_M,information_extraction-en-007,information_extraction,en,0.3333,"values_missing:address,month_sold",True,"{
  ""street"": ""Elm Street"",
  ""year_sold"": ""2024"",
  ""price"": ""$375,000""
}","{""address"": ""42 Elm Street"", ""price"": ""375000"", ""month_sold"": ""June 2024""}",0.3548,1.3135,37.55
Q4_K_M,information_extraction-en-008,information_extraction,en,0.75,values_missing:attendee,True,"{
  ""date"": ""Thursday"",
  ""time"": ""10:00 AM"",
  ""location"": ""Conference Room B""
}","{""attendee"": ""Robert Chen"", ""day"": ""Thursday"", ""time"": ""10:00 AM"", ""location"": ""Conference Room B""}",0.2732,1.0959,37.68
Q4_K_M,information_extraction-it-001,information_extraction,it,0.5,"values_missing:date,total",True,"{
  ""fattura"": ""4521"",
  ""emittente"": ""Maria Rossi"",
  ""data_emissione"": ""14 luglio 2025"",
  ""totale"": ""1.230,50 euro""
}","{""invoice_number"": ""4521"", ""customer"": ""Maria Rossi"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.7448,2.3555,36.63
Q4_K_M,information_extraction-it-002,information_extraction,it,1.0,all_values_found,True,"{
  ""fields"": [
    ""name"",
    ""email"",
    ""phone""
  ],
  ""values"": [
    ""Luca Bianchi"",
    ""luca.bianchi@example.it"",
    ""333 1234567""
  ]
}","{""name"": ""Luca Bianchi"", ""email"": ""luca.bianchi@example.it"", ""phone"": ""333 1234567""}",0.4648,2.1203,36.24
Q4_K_M,information_extraction-it-003,information_extraction,it,1.0,all_values_found,True,"{
  ""volo"": ""AZ310"",
  ""partenza"": ""gate 7 alle 16:45"",
  ""arrivo"": ""Roma alle 18:20""
}","{""flight_number"": ""AZ310"", ""gate"": ""7"", ""departure_time"": ""16:45"", ""destination"": ""Roma"", ""arrival_time"": ""18:20""}",0.4164,1.7122,36.27
Q4_K_M,information_extraction-it-004,information_extraction,it,0.5,"values_missing:doctor,hours",True,"{
  ""date"": ""martedì e giovedì"",
  ""time"": ""9 alle 13"",
  ""day"": ""martedì e giovedì"",
  ""doctor"": ""La dottoressa Chiara Ferrari"",
  ""hospital"": ""l'Ambulatorio Centrale""
}","{""doctor"": ""Dott.ssa Chiara Ferrari"", ""location"": ""Ambulatorio Centrale"", ""days"": [""martedì"", ""giovedì""], ""hours"": ""9-13""}",0.4798,2.355,35.73
Q4_K_M,information_extraction-it-005,information_extraction,it,0.3333,"values_missing:start_date,end_date",True,"{
  ""dates"": ""3 al 5 settembre 2025"",
  ""location"": ""Milano""
}","{""event_location"": ""Milano"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.3291,1.1213,36.61
Q4_K_M,information_extraction-it-006,information_extraction,it,1.0,all_values_found,True,"{
  ""orders"": [
    {
      ""order_number"": ""78910"",
      ""delivery_method"": ""BRT"",
      ""delivery_estimate"": ""3-5 days""
    }
  ]
}","{""order_number"": ""78910"", ""carrier"": ""BRT"", ""eta_days"": ""3-5""}",0.4419,1.7145,36.15
Q4_K_M,information_extraction-it-007,information_extraction,it,0.6667,values_missing:month_sold,True,"{
  ""data"": {
    ""address"": ""via Verdi 42"",
    ""price"": 375000,
    ""sale_date"": ""2024-06""
  }
}","{""address"": ""via Verdi 42"", ""price"": ""375000"", ""month_sold"": ""giugno 2024""}",0.4607,1.7938,36.0
Q4_K_M,information_extraction-it-008,information_extraction,it,0.75,values_missing:attendee,True,"{
  ""date"": ""giovedì"",
  ""time"": ""10:00"",
  ""location"": ""Sala Riunioni B""
}","{""attendee"": ""Roberto Colombo"", ""day"": ""giovedì"", ""time"": ""10:00"", ""location"": ""Sala Riunioni B""}",0.3572,1.3226,36.26
Q4_K_M,structured_output-en-001,structured_output,en,1.0,all_fields_match,True,"{
  ""name"": ""Alice"",
  ""age"": 29
}","{""name"": ""Alice"", ""age"": 29}",0.7094,1.1844,37.89
Q4_K_M,structured_output-en-002,structured_output,en,1.0,all_fields_match,True,"{""city"": ""Paris"", ""country"": ""France""}","{""city"": ""Paris"", ""country"": ""France""}",0.2779,0.6118,38.94
Q4_K_M,structured_output-en-003,structured_output,en,1.0,all_fields_match,True,"{
  ""title"": ""1984"",
  ""author"": ""George Orwell"",
  ""year"": 1949
}","{""title"": ""1984"", ""author"": ""George Orwell"", ""year"": 1949}",0.4494,1.2929,36.75
Q4_K_M,structured_output-en-004,structured_output,en,1.0,list_match,True,"{
  ""colors"": [""red"", ""blue"", ""yellow""]
}","[""red"", ""blue"", ""yellow""]",0.2457,0.6649,38.17
Q4_K_M,structured_output-en-005,structured_output,en,0.3333,"fields_wrong:price,in_stock",True,"{
  ""product"": ""Laptop"",
  ""price"": ""$999"",
  ""in_stock"": ""currently available""
}","{""product"": ""Laptop"", ""price"": 999, ""in_stock"": true}",0.3732,1.1636,36.69
Q4_K_M,structured_output-en-006,structured_output,en,1.0,all_fields_match,True,"{""day"": ""Monday"", ""temperature_celsius"": 22}","{""day"": ""Monday"", ""temperature_celsius"": 22}",0.3323,0.7551,37.84
Q4_K_M,structured_output-en-007,structured_output,en,1.0,all_fields_match,True,"{
  ""first_name"": ""Tom"",
  ""last_name"": ""Walker"",
  ""email"": ""tom.walker@email.com""
}","{""first_name"": ""Tom"", ""last_name"": ""Walker"", ""email"": ""tom.walker@email.com""}",0.3745,1.2022,36.24
Q4_K_M,structured_output-en-008,structured_output,en,1.0,all_fields_match,True,"{
  ""width"": 10,
  ""height"": 5
}","{""width"": 10, ""height"": 5}",0.3603,0.8393,37.57
Q4_K_M,structured_output-it-001,structured_output,it,1.0,all_fields_match,True,"{
  ""nome"": ""Alice"",
  ""eta"": 29
}","{""nome"": ""Alice"", ""eta"": 29}",0.3165,0.7951,37.61
Q4_K_M,structured_output-it-002,structured_output,it,1.0,all_fields_match,True,"{
  ""citta"": ""Parigi"",
  ""paese"": ""Francia""
}","{""citta"": ""Parigi"", ""paese"": ""Francia""}",0.3604,0.9236,37.29
Q4_K_M,structured_output-it-003,structured_output,it,1.0,all_fields_match,True,"{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}","{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}",0.5465,1.3688,36.48
Q4_K_M,structured_output-it-004,structured_output,it,0.0,list_mismatch,True,"{
  ""colors"": [""red"", ""blue"", ""yellow""]
}","[""rosso"", ""blu"", ""giallo""]",0.3296,0.7503,38.04
Q4_K_M,structured_output-it-005,structured_output,it,0.3333,"fields_wrong:prezzo,disponibile",True,"{
  ""prodotto"": ""Laptop"",
  ""prezzo"": ""999 euro"",
  ""disponibile"": ""attualmente disponibile""
}","{""prodotto"": ""Laptop"", ""prezzo"": 999, ""disponibile"": true}",0.3954,1.4182,36.18
Q4_K_M,structured_output-it-006,structured_output,it,1.0,all_fields_match,True,"{
  ""giorno"": ""lunedì"",
  ""temperatura_celsius"": 22
}","{""giorno"": ""lunedì"", ""temperatura_celsius"": 22}",0.4156,1.0961,36.74
Q4_K_M,structured_output-it-007,structured_output,it,1.0,all_fields_match,True,"{
  ""nome"": ""Tommaso"",
  ""cognome"": ""Ferrari"",
  ""email"": ""tommaso.ferrari@email.it""
}","{""nome"": ""Tommaso"", ""cognome"": ""Ferrari"", ""email"": ""tommaso.ferrari@email.it""}",0.3815,1.403,36.22
Q4_K_M,structured_output-it-008,structured_output,it,1.0,all_fields_match,True,"{
  ""larghezza"": 10,
  ""altezza"": 5
}","{""larghezza"": 10, ""altezza"": 5}",0.4419,1.0083,37.08
Q4_K_M,summarization-en-001,summarization,en,0.1961,token_f1=0.20,,"Solar and wind power generation increased globally by 18%, driven by falling costs and government subsidies, with several countries now generating over a third of their electricity from renewables.","Renewable energy generation grew significantly last year due to lower costs and government support, with continued growth expected as storage technology improves.",1.1586,2.1177,36.49
Q4_K_M,summarization-en-002,summarization,en,0.2979,token_f1=0.30,,"TechCorp reported a 12% increase in quarterly revenue of $2.4 billion, driven by strong cloud services demand, with profit margins improving slightly despite rising data center costs.","TechCorp's quarterly revenue rose 12% thanks to strong cloud demand, and its stock climbed after the earnings announcement.",0.753,1.8073,36.04
Q4_K_M,summarization-en-003,summarization,en,0.6207,token_f1=0.62,,"Astronauts Neil Armstrong and Buzz Aldrin became the first humans to walk on the Moon as part of NASA's Apollo 11 mission on July 20, 1969, marking a major milestone in the space race.","Apollo 11's 1969 Moon landing made Armstrong and Aldrin the first humans on the Moon, a landmark moment in the space race.",0.8532,2.2813,35.71
Q4_K_M,summarization-en-004,summarization,en,0.3256,token_f1=0.33,,"A new study indicates that insufficient sleep increases heart disease risk, supporting recommendations for adequate sleep.","A decade-long study found that sleeping under six hours a night raises heart disease risk, reinforcing the importance of getting seven to eight hours of sleep.",0.9403,1.4518,37.15
Q4_K_M,summarization-en-005,summarization,en,0.4889,token_f1=0.49,,"The visiting team won a dramatic 2-1 victory over the home team in the final minutes, with a late free kick goal.","The home team overturned an early deficit with two late goals, including a dramatic 88th-minute free kick, to win 2-1.",0.7996,1.5628,36.69
Q4_K_M,summarization-en-006,summarization,en,0.5455,token_f1=0.55,,"The city council approved a free public bus plan funded by a downtown parking tax, aiming to reduce congestion and emissions, but some business owners are critical.","The city will make buses free next year, funded by a new downtown parking tax meant to cut traffic and emissions, though some business owners oppose the tax.",0.675,1.5253,36.46
Q4_K_M,summarization-en-007,summarization,en,0.5,token_f1=0.50,,"A new exoplanet, roughly 1.5 times Earth-sized and taking 200 days to orbit its star, has been discovered 40 light-years away, potentially hosting liquid water.","Astronomers found a potentially habitable exoplanet 40 light-years away, about 1.5 times Earth's size, and plan further studies of its atmosphere.",0.8896,2.0581,35.94
Q4_K_M,summarization-en-008,summarization,en,0.439,token_f1=0.44,,"A young detective in 1920s London investigates a theft while uncovering a police force conspiracy, ultimately testifying before a tribunal.","A 1920s London detective uncovers police corruption while investigating a small theft, ultimately risking her career to testify against corrupt colleagues.",0.8043,1.6306,36.3
Q4_K_M,summarization-it-001,summarization,it,0.0312,token_f1=0.03,,"Global solar and wind energy production increased by 18% last year due to lower installation costs and government incentives, with Germany and India now generating over a third of their electricity from renewable sources.","La produzione di energia rinnovabile è cresciuta molto lo scorso anno grazie a costi più bassi e incentivi statali, con una crescita futura attesa grazie ai progressi nell'accumulo energetico.",1.4246,2.5385,35.91
Q4_K_M,summarization-it-002,summarization,it,0.1053,token_f1=0.11,,"TechCorp reported a quarterly revenue of $2.4 billion, up 12% from the same period last year, driven by cloud service demand. Profit margins improved slightly despite cost increases for data centers.","Il fatturato trimestrale di TechCorp è cresciuto del 12% grazie alla domanda di servizi cloud, e il titolo è salito dopo l'annuncio dei risultati.",1.1426,2.3443,35.78
Q4_K_M,summarization-it-003,summarization,it,0.1887,token_f1=0.19,,"Neil Armstrong and Buzz Aldrin became the first humans to walk on the Moon during the Apollo 11 mission on July 20, 1969, watched live by millions worldwide.","Lo sbarco sulla Luna dell'Apollo 11 nel 1969 rese Armstrong e Aldrin i primi uomini sulla Luna, un momento cruciale della corsa allo spazio.",1.1776,2.3249,35.74
Q4_K_M,summarization-it-004,summarization,it,0.0317,token_f1=0.03,,"A study of 5,000 adults over ten years found that sleeping less than six hours per night significantly increases the risk of cardiovascular diseases compared to seven to eight hours, with no additional benefits beyond nine hours.","Uno studio decennale ha rilevato che dormire meno di sei ore aumenta il rischio cardiaco, confermando l'importanza di dormire sette-otto ore a notte.",1.344,2.6064,35.65
Q4_K_M,summarization-it-005,summarization,it,0.0889,token_f1=0.09,,"The home team won 2-1 in the second half with a late penalty goal, reversing the first half's deficit.","La squadra di casa ha ribaltato uno svantaggio iniziale con due gol nel finale, incluso un gol su punizione all'88', vincendo 2-1.",1.0084,1.7225,36.41
Q4_K_M,summarization-it-006,summarization,it,0.0278,token_f1=0.03,,"The municipal council has approved a plan to make all public buses free starting next year, funded by a new parking fee tax, with the aim of reducing traffic and emissions. Some local merchants have criticized the new parking fee as unfair.","La città renderà gratuiti gli autobus dal prossimo anno grazie a una nuova tassa sui parcheggi del centro, pensata per ridurre traffico ed emissioni, nonostante le critiche di alcuni commercianti.",1.0889,2.4025,35.78
Q4_K_M,summarization-it-007,summarization,it,0.5172,token_f1=0.52,,"Astronomi hanno descritto un nuovo esopianeta di 1,5 volte la Terra, in orbita attorno a una stella a 40 anni luce di distanza, potenzialmente con acqua liquida in superficie.","Gli astronomi hanno scoperto un esopianeta potenzialmente abitabile a 40 anni luce, circa 1,5 volte le dimensioni della Terra, da studiare in futuro per la sua atmosfera.",1.2995,2.8871,35.27
Q4_K_M,summarization-it-008,summarization,it,0.0,token_f1=0.00,,"A young investigator in 1920s London uncovers a corrupt police conspiracy while investigating a seemingly minor theft, ultimately deciding to testify against corrupt colleagues at great personal cost.","Un'investigatrice nella Londra degli anni '20 scopre la corruzione della polizia indagando su un piccolo furto, rischiando la carriera per testimoniare contro i colleghi corrotti.",1.2564,2.2878,35.87
Q4_K_M,reasoning-en-001,reasoning,en,0.0,numeric_mismatch,,"To find out how many kilometers the train travels in 1 hour, we first determine the speed of the train. The speed is calculated by dividing the distance traveled by the time taken. 

Given that the train travels 60 kilometers in 1.5 hours, the speed is:

\[ \text{Speed} = \frac{\text{Distance}}{\text{Time}} = \frac{60 \text{ km}}{1.5 \text{ hours}} = 40 \text{ km/h} \]

Now, to find out how many kilometers the train travels in 1 hour, we use the speed we just calculated:

\[ \text{Distance in 1 hour} = \text{Speed} \times 1 \text{ hour} = 40 \text{ km/h} \times 1 \text{ hour} = 40 \text{ km} \]

Therefore, the train travels 40 kilometers in 1 hour.",40,0.7744,6.8705,33.3
Q4_K_M,reasoning-en-002,reasoning,en,1.0,numeric_match,,"3 boxes * 8 apples/box = 24 apples
24 apples - 5 apples = 19 apples

Sara has 19 apples left.",19,0.3791,1.419,35.58
Q4_K_M,reasoning-en-003,reasoning,en,1.0,numeric_match,,"Sale price = Original price - (Original price * Discount rate)
Sale price = $40 - ($40 * 0.25)
Sale price = $40 - $10
Sale price = $30",$30,0.3375,1.6933,35.41
Q4_K_M,reasoning-en-004,reasoning,en,0.0,day_mismatch_or_missing,,"If today is Wednesday, in 10 days it will be a Friday.",Saturday,0.2858,0.7374,37.64
Q4_K_M,reasoning-en-005,reasoning,en,1.0,numeric_match,,"Area = length × width
Area = 8 meters × 5 meters
Area = 40 square meters",40 square meters,0.2857,0.9359,36.91
Q4_K_M,reasoning-en-006,reasoning,en,1.0,numeric_match,,Tom is 14 years old.,14,0.3449,0.5687,40.21
Q4_K_M,reasoning-en-007,reasoning,en,1.0,numeric_match,,"To solve this, first find the amount of flour needed for one cookie by dividing the total cups by the total number of cookies: 2 cups / 12 cookies = 1/6 cup per cookie. Then multiply this amount by the number of cookies needed: (1/6 cup/cookie) * 30 cookies = 5 cups. Therefore, the answer is 5.",5,0.3728,2.6705,35.25
Q4_K_M,reasoning-en-008,reasoning,en,1.0,numeric_match,,"To solve this, we first determine the total amount of work done by 3 workers in 6 days. Since the rate per worker is the same, we can use the formula: total work = number of workers * days * rate per worker. 

For 3 workers in 6 days, the total work is 3 * 6 * rate per worker. 

Now, if we have 6 workers, we can set up the equation: total work = 6 * days * rate per worker. 

Since the total work remains the same, we can equate the two expressions: 3 * 6 * rate per worker = 6 * days * rate per worker. 

Solving for days, we get: days = 3 * 6 / 6 = 3 days.

Therefore, it would take 6 workers 3 days to build the wall.",3,0.4193,5.7832,33.56
Q4_K_M,reasoning-en-009,reasoning,en,1.0,numeric_match,,"50 liters / 5 liters per 100 km = 10 sets of 100 km
10 sets * 100 km = 1000 km

The car can travel 1000 km on a full tank.",1000 km,0.4702,2.1022,35.54
Q4_K_M,reasoning-it-001,reasoning,it,1.0,numeric_match,,40 chilometri,40,0.5374,0.7031,42.25
Q4_K_M,reasoning-it-002,reasoning,it,1.0,numeric_match,,"Sara ha 3 scatole con 8 mele ciascuna, quindi ha in totale 3 * 8 = 24 mele.
Regala 5 mele, quindi le restano 24 - 5 = 19 mele.",19,0.4371,2.1099,35.87
Q4_K_M,reasoning-it-003,reasoning,it,1.0,numeric_match,,"40 * 0.25 = 10 euro sconto
40 - 10 = 30 euro scontato",30 euro,0.3836,1.2377,36.29
Q4_K_M,reasoning-it-004,reasoning,it,0.0,day_mismatch_or_missing,,Lunedì,sabato,0.3012,0.3844,48.06
Q4_K_M,reasoning-it-005,reasoning,it,0.0,numeric_mismatch,,20 metri quadrati,40 metri quadrati,0.3715,0.5369,42.34
Q4_K_M,reasoning-it-006,reasoning,it,1.0,numeric_match,,"Tommaso ha il doppio degli anni di sua sorella, quindi:
7 (anni di sua sorella) x 2 = 14 anni

Tommaso ha 14 anni.",14,0.3969,1.6125,36.19
Q4_K_M,reasoning-it-007,reasoning,it,0.0,numeric_mismatch,,"2 tazze per 12 biscotti, quindi per 30 biscotti servono 3 tazze.",5,0.4905,1.3307,32.14
Q4_K_M,reasoning-it-008,reasoning,it,0.0,numeric_mismatch,,12,3,0.5695,0.627,52.18
